id,submit_time,duration,transmit_time,cpu,memory,disk,ai_accelerator,rely_data
1239,30.61773216863171,0.3898423007026319,0.9662131279939291,2,1141,395,GPU,
2084,30.619026896479127,0.38668428649138836,0.7908233766839019,2,634,476,TPU,
8858,30.62085775563229,1.6056726850594654,1.0334019087487836,2,1166,218,NPU,
2720,30.62648282928328,0.9880358258850764,1.4925131567657897,2,347,215,TPU,
2146,30.631869349303727,1.3842271171271923,1.3470684248469462,1,419,310,GPU,
5073,30.63832059989247,1.6459792682570211,1.2211113875343846,2,435,213,NPU,
9712,30.639133169474572,2.395069652242662,0.3031036461104692,2,1160,382,TPU,
1245,30.640380511827754,0.4292189091088948,1.1574502029915834,2,588,484,NPU,
4547,30.64291744498469,2.360911103450071,0.5080600055592116,2,1167,332,GPU,
674,30.648392420144226,0.267680442693034,1.0481726175057462,2,1461,380,TPU,
3710,30.66832496993903,1.5096627076595437,1.5358982458970718,2,654,124,NPU,
4146,30.671187182314966,0.007438093801294282,0.33612579505410795,1,1148,397,NPU,
9711,30.675997504368937,0.7220293564784962,0.34875120597062514,2,1008,473,NPU,
412,30.6781245926217,2.160048204748808,1.0305747034615371,2,207,477,NPU,
7817,30.695456326096465,0.6986069872513488,0.7256173844156755,2,952,163,TPU,
8666,30.698504276096624,0.3922927410097804,0.49822436009657967,2,1508,102,GPU,
5406,30.702087258416054,1.6262467172726456,0.5480352469470119,2,1319,129,TPU,
8553,30.713295119438975,2.0365103338534274,1.547817992239697,1,297,299,GPU,
247,30.717502709574536,0.758351588729656,0.3488289750489289,1,600,494,TPU,
8556,30.729157396490464,1.4891911357666734,1.483558274134171,2,760,436,NPU,
539,30.746893260281617,0.8291436633109822,0.5704862461015914,2,1033,308,TPU,
2225,30.75245018600542,1.7885553079103889,1.2363250896331333,1,1214,219,GPU,
9448,30.793750311189637,1.7562135947664081,1.5827837379098388,1,1117,222,GPU,
4981,30.794954467402924,1.3524432696149948,1.5890864746647073,2,677,267,NPU,
9398,30.795801516604794,0.2647071293182647,0.3303163935571646,2,1318,177,TPU,
153,30.803604502055183,0.17112275897226042,1.2665832634136494,1,807,210,GPU,
7620,30.805091147683477,0.7020598260044036,1.0186514628038519,1,1088,357,NPU,
1626,30.806446446105983,1.076074942391817,0.801558089986112,1,1166,264,TPU,
7649,30.812007209269012,1.2543711926656698,0.4080461376989077,1,385,111,NPU,
1570,30.815622234445502,1.8761852921972608,0.6287997899982349,2,1385,157,GPU,
3624,30.827486377772136,2.499498485337154,1.0807820160267485,1,826,324,TPU,
2997,30.84128151962486,0.8787318728389949,0.6519683251464545,2,1415,383,TPU,
9357,30.841676248044507,0.20459691514101813,0.9380382910187751,2,1344,470,NPU,
9227,30.852211221768307,1.9449211175460124,0.5122751701007578,1,462,287,NPU,
9867,30.882459636118153,1.287608306155381,1.3145214209330935,1,1283,231,NPU,
572,30.89552398726232,0.40782147637696925,0.7672882880055741,2,487,312,GPU,
211,30.91215437391847,1.7722770705782334,1.5627311492770242,2,661,271,GPU,
3356,30.915801907350986,0.2693319915415301,1.2244683345812772,2,1334,491,GPU,
9113,30.919006882679625,0.6331997838972272,1.0453455466530417,1,309,134,TPU,
1937,30.937943690164673,0.4738078962065816,1.2755550991248865,2,795,490,GPU,
7067,30.9494505426857,1.1559473332426782,0.9030672853310608,2,1489,490,TPU,
6466,30.95971340264455,0.24614110134756487,0.7198602527572426,2,482,184,TPU,
6698,30.960141957383268,1.7522323250786698,1.235421638047009,2,955,332,TPU,
3824,30.973450248264932,0.2794749886011202,1.3816915999676596,2,821,323,GPU,
7633,30.979613024415425,0.9501224768068043,0.4127847195987072,2,335,261,TPU,
104,30.98368676608927,0.8389884046998052,1.109957441503036,2,661,489,NPU,
5662,30.985970450234298,0.5075332325856302,0.7588253362930646,1,1267,125,GPU,
7366,30.99670689677371,2.7557549274504964,1.1648567196414117,1,1265,150,GPU,
7790,30.998949372766784,2.806351132552538,0.9354751423735131,2,1328,426,NPU,
3131,31.0041743960407,1.6195762386959986,0.5281546615925037,1,583,149,GPU,
8407,31.004220451140966,0.40567351207198055,0.7665769747896481,2,1255,462,NPU,
1879,31.01763419501186,1.8428495126301692,0.788836520876107,1,1272,246,NPU,
8342,31.027324094052076,3.4947078801578955,0.8912324467605637,2,744,215,GPU,
442,31.035404129976772,0.7709638053357265,0.5726483932687212,2,1216,242,NPU,
1662,31.049730886957054,1.2744747305744173,0.41088389737698433,2,267,177,TPU,
2007,31.051167415411484,0.3707279967400377,1.3228966079771458,2,1084,369,NPU,
6344,31.051935318269944,0.70413870687444,1.361115847387612,2,978,449,GPU,
969,31.05744035047881,2.706382849864175,0.5006562969609658,1,1474,410,GPU,
4895,31.077995542757332,1.9652492225090614,1.0313390538610565,2,572,399,NPU,
5917,31.088215859102263,1.0469976723898493,1.4772233938567834,2,1170,442,NPU,
2107,31.101295413345895,1.0878218849453885,1.1394926122960911,1,1218,244,GPU,
6552,31.1075240792438,0.23833295194586016,1.0480943673913945,2,334,130,TPU,
6691,31.11311930012206,2.085902423004881,1.4126130076358818,1,393,436,NPU,
8387,31.12944417173716,0.9147783546077729,1.1312092078960232,1,729,127,NPU,
32,31.134899505239908,1.2920094588749411,0.7114106234154265,2,491,446,GPU,
8660,31.13903571235745,2.940155031268853,0.9953794343138463,2,672,330,NPU,
9691,31.145468697828033,0.1411199665537341,0.8477741725631148,2,1194,112,GPU,
7878,31.149171163279828,2.9675916828615265,1.1224932055458279,1,648,395,GPU,
9609,31.156359089305738,3.472495823853411,0.32697615916463574,1,755,437,GPU,
6034,31.17529713269393,1.7754910058420108,1.485299025043467,2,540,220,NPU,
7090,31.175945451129806,2.4075900237900068,1.216410836262146,1,1114,369,TPU,
1540,31.176345275654615,0.40192216106625045,1.5215598339787397,1,263,330,NPU,
4108,31.178181792769035,2.7712234434149305,1.2766409828153813,1,661,456,NPU,
7999,31.181767796692718,2.0243360175921423,0.8900299590470977,1,280,112,GPU,
3067,31.189989346287497,2.166222179089517,1.2256544680370065,2,287,428,TPU,
8768,31.19136636851434,1.974500407445357,0.7495735948668096,1,207,409,NPU,
3165,31.211548233444255,0.7397073312157081,0.7003909516900807,2,1324,292,GPU,
3921,31.21409299168287,1.4762243282470122,1.2564270263779105,2,464,403,GPU,
8148,31.21572216926178,0.955850927903414,1.3458782612482623,1,438,459,NPU,
3932,31.23000988453815,0.8669262878904903,1.2053903260989025,1,1105,459,TPU,
2554,31.25459408011467,3.4517193150019914,1.0899677776841856,1,385,332,TPU,
5840,31.263767632857192,1.6371526136637855,0.35114088263477183,2,1491,212,TPU,
7542,31.265167215548402,0.09792009296219048,1.051742671970142,1,660,483,TPU,
7099,31.303171393103817,1.2033378493866957,1.270642791199064,1,989,438,TPU,
2448,31.332963975086955,2.5823806634065845,1.3963515488535372,1,1528,446,GPU,
2847,31.33963939653351,1.3970970166021144,0.6398858220625032,1,620,194,GPU,
1188,31.34494398701829,2.116152925711153,0.597534654504953,1,975,363,NPU,
4968,31.346769940537627,3.4138229911365405,1.5292331895410805,1,985,219,GPU,
7060,31.36220947594109,0.5001232781455208,1.2756261963109874,2,243,281,NPU,
1184,31.369967470001416,0.6147527548923397,1.0318032430526007,2,1277,428,GPU,
8628,31.389609703778433,2.7181080334612813,0.5312865854638787,2,1132,444,GPU,
3614,31.396078829876434,1.1170856825388844,0.34937412952522057,2,1168,266,GPU,
8863,31.396891577430374,0.3527349566821183,1.007717141083302,2,315,148,GPU,
3546,31.411333019374922,3.120069911048143,0.7345660940972968,1,1444,118,GPU,
1172,31.419413896996776,1.763681013927486,0.9924779105904896,2,1251,440,NPU,
7623,31.43070635483259,1.0993819857437659,1.5436220454683305,1,1090,465,NPU,
7844,31.44317116835007,2.2388347975060388,0.6798828244427528,1,621,321,GPU,
3826,31.45955395691636,2.0032068374957754,0.6170973940791908,1,1365,392,NPU,
4465,31.460630462453544,3.0905069292210627,1.4265393991056208,1,1106,422,TPU,
9764,31.4633648705089,2.2003897747509185,0.45762577949340266,2,1496,498,TPU,
380,31.473525049569197,2.0369902211575317,1.4273666232451765,1,585,145,NPU,
2403,31.487656623644682,0.00931377405153018,0.8273374057860523,2,1144,212,TPU,
399,31.489010939166324,2.9330108447344663,1.53560133629931,2,1205,359,GPU,
5576,31.5089552873616,3.1381201605254705,0.7978044008413139,2,259,362,GPU,
4680,31.51129782587231,2.5823792589779666,1.396328510279156,2,327,142,TPU,
917,31.519990690223562,2.9816666433114567,1.236809067083266,1,613,399,TPU,
5422,31.521123100392963,1.91923335276153,1.09975491782699,1,842,168,TPU,
9413,31.53092222818377,3.500604828214969,0.9221302150301307,2,1392,136,NPU,
9829,31.53613853945803,1.0281383355445204,0.930871083859561,1,968,209,TPU,
3037,31.53756662260583,0.604353676221661,0.9991428868853496,1,1330,168,GPU,
9583,31.543135367144814,1.4902275216173144,1.322831469120721,1,1315,130,NPU,
4512,31.548802248533335,1.7474462927676568,1.0801354179874787,2,810,184,TPU,
1054,31.56161468141024,2.446032698112463,1.3203374308190048,2,1473,172,TPU,
3615,31.563034546312064,0.12663156741522724,0.616127041444185,2,228,141,TPU,
830,31.566065011678077,1.912032999320728,0.9792062286333618,1,842,304,TPU,
2548,31.58065141847343,1.1015872921722683,0.3753629033175712,2,853,326,GPU,
1454,31.580807916300692,2.932625384190148,1.1005749078789155,2,837,299,NPU,
5235,31.59669300354502,0.024077414500210493,0.40856931249977035,1,810,385,GPU,
6192,31.601125666943357,0.36548089117916716,0.41796084454005267,2,337,292,TPU,
2285,31.610932296427492,1.1530384630818336,0.5152784459157254,1,540,480,TPU,
5111,31.622035841623372,0.965541636130781,0.44714835146705256,1,247,431,GPU,
7739,31.629219855635117,0.9694108898678665,0.3064063740622703,2,747,154,GPU,
1224,31.633235089016054,0.611867644782833,1.2351178882849,2,977,116,GPU,
5150,31.644847432370273,2.0082503114351127,1.3300474072550434,2,1486,104,NPU,
3293,31.647391157430793,3.6121572106756656,1.0572445962020822,1,1493,202,TPU,
2349,31.66037807017598,0.8215756874963022,1.157772991451072,1,537,500,GPU,
621,31.67998162632979,1.2946192491566286,0.8219757356649768,1,714,315,GPU,
7573,31.683320046264456,2.590519870778494,0.44789798611191767,1,927,195,GPU,
5273,31.684016969153518,0.5322334946950856,0.9080245050157366,1,263,148,TPU,
4651,31.689715242198574,0.28597232033876896,1.366053451807286,1,205,125,GPU,
2613,31.704802520681874,0.702339656778728,1.0963217340368812,2,1044,132,GPU,
3224,31.705743220084095,2.60759117175374,1.281951003705094,2,1144,258,NPU,
8698,31.709874922378827,1.9695700895217971,0.9945599215544635,1,1231,427,GPU,
4519,31.716370254329483,0.9898568437583813,0.5492406161141206,1,1393,178,TPU,
8492,31.716485553438474,2.012855309808152,1.1418855444712395,2,981,457,GPU,
4642,31.726041931466288,0.9830356489087911,0.9449920272059726,1,1284,245,NPU,
9785,31.726899022366826,0.547702753333805,1.15089080377117,1,1448,349,TPU,
5218,31.72847533056094,1.626624849331137,1.209524494831415,1,521,353,NPU,
8699,31.76242938830372,1.8195761219348299,1.1129288625650964,1,1077,427,NPU,
7271,31.772124758198306,0.26376244812947464,0.9873795600192772,2,1314,466,GPU,
6028,31.77792072595736,0.5193984105181513,0.6094044801302331,2,1336,465,GPU,
7495,31.79262095420249,0.7143563666652979,1.1376559360132887,2,582,254,NPU,
4723,31.806644149835524,1.146027710502551,0.8916707880924972,1,1103,418,NPU,
1404,31.81418032038396,1.6206575056980832,1.410999161212731,1,593,222,GPU,
1741,31.836292796042137,1.9569537886794113,0.6364670016937548,2,765,112,NPU,
9802,31.84220271943132,1.643263432667422,0.9567717952148598,1,1004,113,GPU,
8644,31.855109003056388,1.29236046713245,1.3565327678449206,1,750,164,NPU,
9756,31.879878316955384,0.3729838450900152,1.3314710807226975,2,486,472,TPU,
5057,31.88465489172404,0.6902366484092197,0.9253126296549694,1,726,408,NPU,
3078,31.890390747188345,1.0591305217540126,1.3124701982224811,1,905,207,GPU,
8167,31.89659998262007,0.7722226619588392,0.8111462331900623,1,782,486,TPU,
7907,31.938577934956122,0.8779382451934147,1.0585466181589398,1,640,350,GPU,
11,31.9398543958999,2.847402318761767,1.3898867969519022,1,707,171,TPU,
9036,31.94373192619335,0.8985905008259671,1.4779133098641384,1,968,490,NPU,
4584,31.95468866361019,2.2017669968299725,1.2169583015475598,1,306,136,TPU,
1185,31.95536939800844,1.5157391079551397,0.657372796351904,1,706,367,GPU,
389,32.004690106308104,1.9517823361184319,0.6207085766465446,2,487,131,TPU,
3758,32.02600083840031,0.07037809999246096,0.6719311062656815,1,605,302,NPU,
289,32.040095978795335,0.24027566233979245,1.402238443313399,2,505,102,TPU,
4648,32.06420055107398,1.245821940334203,1.553669962963535,1,517,150,NPU,
7058,32.067385897433056,0.3024690536028601,0.5928031481230724,1,1045,483,TPU,
3315,32.076415648079575,3.2155669817149155,1.4202152437713587,2,1175,214,GPU,
4615,32.09233904685121,0.9868585690300054,1.1873288561124824,2,1358,470,TPU,
6153,32.10915823145595,1.2091565108587112,0.3655373903459226,2,671,157,NPU,
1118,32.11088286925779,1.582546574529012,1.220918564554101,1,1306,131,NPU,
3890,32.132246463331725,0.9493936843411961,0.7753321230112871,1,832,404,NPU,
2411,32.13971535368128,0.2576219359225003,1.2788510981184316,1,544,475,NPU,
5466,32.14110987758532,0.9292322088433408,1.2396567372594678,1,515,389,TPU,
4012,32.14965456144111,0.9162361078686361,1.4519481068564233,1,1228,375,GPU,
4157,32.152342386778805,0.23648015669256725,0.9626621332834934,1,366,416,GPU,
1952,32.15507371115798,0.8262658288326425,0.9448101521769918,1,1289,253,NPU,
1501,32.163082351193495,2.2997349417775137,0.35820561539393214,2,768,296,TPU,
3670,32.17530060309958,1.0310032600708496,1.246418811586902,2,568,476,GPU,
5148,32.175667195062545,1.1934806064552783,0.6023183777806513,2,1533,226,NPU,
6711,32.18489113505605,1.469675040390523,0.7332067373874602,2,1349,211,NPU,
1141,32.19416878232209,0.37898112928950667,1.0021303388707794,2,286,401,TPU,
5748,32.19673452214275,1.213800161382817,0.6009387169217697,1,1109,294,NPU,
256,32.20428106225877,0.7392159052055159,0.875382569150463,2,1387,384,GPU,
9528,32.215945969659046,1.9687693853088195,1.1680343503454367,2,1080,226,TPU,
5324,32.24510125269151,1.599113656368524,0.5262146107585948,1,809,465,GPU,
4969,32.247799909204076,0.45015473870337114,1.5875007641986507,2,1376,324,NPU,
4251,32.26034378974687,0.5627774841036982,0.4693563545808589,1,516,375,TPU,
9993,32.26238666671607,2.3578559322985027,1.4980489620082922,2,840,325,TPU,
824,32.27625132738315,2.9986224843542377,0.9957764631775106,1,953,257,GPU,
3353,32.27716332052668,2.6544696592146773,1.4352605626575388,1,718,376,TPU,
4064,32.28399935310531,0.8489156440441264,1.3681075438410248,1,263,443,NPU,
2445,32.28613299813172,0.2569436880166588,0.8081954690363377,1,511,122,NPU,
3264,32.28872950482093,1.7242589527964738,0.8197757171998824,1,370,439,TPU,
6364,32.29387857617865,1.4035602991123635,0.7124922087483471,2,781,362,GPU,
82,32.29665324029169,2.0642961387685452,1.491649599384204,2,1382,309,TPU,
5571,32.30404003195872,0.5608392111722023,0.834620907064948,2,1049,407,TPU,
5230,32.33270524858635,1.7832095203728304,0.8211980284370421,2,476,136,TPU,
6844,32.33442977211541,0.5210343535810097,0.6944098318620406,1,827,170,TPU,
3721,32.344745133337,1.5526407062627967,1.1854077554824682,2,935,390,NPU,
9174,32.34697798650574,0.04720265211830044,0.976291542031972,1,1119,273,GPU,
7676,32.3572076370374,2.2297545904572806,0.32409310415434184,2,257,263,TPU,
9236,32.360148766981396,0.455257666316519,1.4427370250303597,1,1055,455,TPU,
9425,32.36199030230327,1.4908977962933545,0.9782672656048619,2,1171,386,NPU,
1244,32.36366067755068,1.7852977393739244,1.4859981727361145,1,824,246,NPU,
5528,32.38812534351938,1.9842068543684976,0.9780126014357399,1,273,321,TPU,
3733,32.41182632876479,0.3493109906691977,1.1561706115431902,2,906,297,NPU,
2273,32.43719986920615,2.848547476968133,1.1383850693151651,2,925,443,TPU,
3396,32.43865082516234,0.9129925419011344,1.3029797616505345,1,552,210,TPU,
7376,32.44839933504032,0.9590116143998361,1.4666512562478362,2,317,385,NPU,
9956,32.453286013480685,2.502492556458435,1.5160779079396096,2,1350,164,GPU,
788,32.457775538692154,2.987309647287107,0.6233711609813475,1,600,241,GPU,
4520,32.471905843171,0.4422709406939854,0.3106617020279169,2,1132,138,NPU,
3197,32.47242888538028,2.92816812012303,1.1722382240561464,1,272,289,TPU,
655,32.482436063135836,2.3041824782211524,0.455460476846232,2,259,263,GPU,
9344,32.50061271706398,0.17570701692217078,1.020288450797918,2,996,387,NPU,
7406,32.50135529231312,1.5397317726625706,0.9132152759536257,1,923,134,NPU,
4515,32.51059533465143,2.0118529366292486,0.39546457481204406,2,1070,388,GPU,
2383,32.52488533018889,2.660764042934993,0.9760580437018787,2,924,302,TPU,
5595,32.5364257898086,1.2589767552251745,0.6754373381657561,2,376,183,TPU,
7965,32.5465179885652,1.20410096213548,1.545418671518624,2,997,153,GPU,
259,32.54891012990808,0.2193907732915551,0.7514997528977176,2,1057,138,GPU,
4096,32.5785553132703,0.6787378148256845,0.835989880622201,1,293,478,GPU,
6068,32.60894330371843,0.9685371982917902,1.0521917609588392,1,298,241,NPU,
7443,32.62178362960786,1.401849733634052,1.0018716613522232,2,382,207,NPU,
4272,32.63633921656699,2.6018917667885857,1.1036223203786832,2,415,223,GPU,
4144,32.644282254057984,1.2022025371767437,1.1321844348539427,1,315,203,TPU,
9937,32.64751030721038,1.7165453413554344,0.8485968897367168,1,1276,142,GPU,
5511,32.65907436736232,0.0056326161512258895,1.279188222874514,2,934,219,NPU,
3250,32.66624081415553,1.2144429539439596,0.5969761112589218,1,621,377,TPU,
2003,32.67056139989675,0.6405498390897841,1.2332913089392594,1,683,368,TPU,
835,32.67921524498432,1.6511833270015235,0.8587869102635345,2,552,449,TPU,
6933,32.683484395411526,1.080493208138342,1.2935166594843224,2,496,235,GPU,
5425,32.694859260007064,1.3774955363269081,1.2678027586549883,2,772,144,NPU,
2226,32.703486246230185,0.11522953822016768,1.0012709562503104,2,846,206,NPU,
6021,32.707780780687834,0.36025828765834084,1.0386189388865459,1,277,308,TPU,
7287,32.71010347992845,0.4842612199981591,0.33945476742334346,1,1476,475,GPU,
9279,32.71309058068936,0.3973263490703567,0.4229979327874204,1,782,497,GPU,
3080,32.71580164174175,0.9915079010825986,1.2302819994693288,1,270,494,NPU,
5301,32.72926218703781,0.40229532951746,0.6816061270943369,2,342,155,TPU,
1037,32.74346893884592,3.5077363275774918,0.5581956113650006,1,439,239,NPU,
1321,32.750155495837134,0.687672729800965,0.46440315915057456,1,1182,398,TPU,
7184,32.75651058601805,1.6908800052771746,0.5710693593676823,2,1515,347,GPU,
8103,32.76703453438775,3.4690387961876183,0.8309097627459189,1,725,328,TPU,
6174,32.79194024703827,0.4887681443542182,0.42708659918672515,1,1027,369,NPU,
8631,32.813281411038155,0.4534233639880219,1.1695589983075925,1,1310,143,GPU,
7628,32.82434023568078,2.06903627827516,1.2736969841660692,2,509,353,NPU,
1191,32.828965355633756,0.181321599082022,1.1901560401427975,2,1359,169,TPU,
4623,32.83039015080888,0.8116228817670564,0.9047296291785252,1,241,148,NPU,
7249,32.84855368045626,1.6555831993645178,1.424079650081358,1,566,250,TPU,
457,32.8529284514008,0.09194987702573923,0.8426764267616079,2,1084,186,NPU,
4518,32.876452580627316,2.8197380168288584,1.2310795853401173,2,852,331,GPU,
7548,32.883052378229436,0.8716075462015538,1.0678511136040036,1,539,298,NPU,
261,32.88467282532112,1.6046639117873025,0.5190701489875806,2,482,308,TPU,
6232,32.89004183414875,1.1531425360267678,0.35779502867330654,2,985,237,GPU,
9512,32.89350581969933,2.4881105535067496,0.5880618240938607,2,1295,439,NPU,
885,32.894028734403065,2.0731352679861086,1.1708799614988075,1,450,434,GPU,
8708,32.89596260024045,1.3957627894408557,0.7487457429344042,2,1347,256,GPU,
55,32.89852457823215,0.9105219312804099,0.46587128893202645,1,861,294,TPU,
9838,32.90689504342787,1.33706529609899,0.9757957710113984,1,981,108,NPU,
3651,32.90964921002073,0.7531830887987296,1.227279030193047,2,1380,232,NPU,
9108,32.90968796322174,3.600214944118263,1.099512099932933,2,977,126,NPU,
6576,32.92511975827722,0.41336233191848887,0.6801521373638982,2,940,242,NPU,
4546,32.925426502835364,0.3563257535938229,1.513686551159699,1,321,307,NPU,
2068,32.93415854194827,0.740446000134482,0.5374932312946714,2,1411,332,TPU,
5429,32.93790501555421,0.941032017337398,1.5114728652481129,2,432,148,TPU,
9953,32.97935616035029,1.467034869491054,1.4941421242143302,2,762,370,NPU,
3621,33.006332033125084,0.6195137943993395,0.5645607974137716,2,528,162,TPU,
2281,33.01083304381651,1.2992604722559946,0.5730501683470057,2,1163,413,GPU,
2038,33.033893381020704,0.579085859491187,1.0867492713874958,2,1087,472,GPU,
9461,33.035183983974775,1.093887424615241,0.6709992106922008,2,778,436,TPU,
951,33.03530337915599,0.2365574114216357,0.7188570471942619,2,740,441,NPU,
1196,33.05045784052982,2.8211194241673483,1.1133189493176177,2,1525,316,TPU,
1868,33.06142867342025,2.3877007596092015,0.6086708331303801,1,1414,480,TPU,
3718,33.07688742835725,3.3478851307199218,0.4890672808009215,2,256,399,GPU,
9736,33.09005354358053,1.4583974745435835,0.7647435365814107,1,310,169,NPU,
9053,33.09827019099438,1.3515526768722823,1.5284410368487806,1,898,170,NPU,
6038,33.10202845462293,1.880255855057699,0.7898423238766906,2,1116,330,TPU,
9744,33.11817085961231,0.46640770555900923,0.35662636610055104,2,638,228,TPU,
2370,33.130689125489795,1.3825891470101754,0.4173662470310873,2,938,225,TPU,
7684,33.130892040809385,3.2845134535078704,0.8686725727292371,1,967,458,TPU,
3419,33.13333007574457,0.5798986118001085,0.8032111082535918,2,915,181,GPU,
6457,33.15336479212666,1.4980326025021249,0.5409970271607102,2,1243,420,GPU,
3317,33.1558033758112,0.12857165694648073,1.0897498360870443,1,1056,264,GPU,
1291,33.15815613357385,0.3280090312094286,1.33294043952385,1,1361,370,TPU,
9089,33.17047328739667,1.731108731101148,0.9188899624438555,2,1155,324,GPU,
2920,33.176596452204,1.148584157192621,0.4804559269794699,2,1336,303,GPU,
203,33.209212006401295,0.47898423470824614,1.4704059208181492,1,1445,267,GPU,
4772,33.237969324329995,1.429183998539491,1.4786921028376394,2,230,315,NPU,
6910,33.24000721423473,1.5917277461013901,1.4695241498044078,2,1362,217,TPU,
4641,33.26554060887357,3.255179449691372,0.8894681627067725,2,544,209,TPU,
5645,33.27468389001142,0.6093491754131402,0.5533700076980737,2,211,126,GPU,
9252,33.28405879283938,0.4696709836037136,0.33901691918908367,1,857,412,TPU,
4117,33.2929084442141,2.91692750923776,0.5290212653630597,2,1432,479,TPU,
8109,33.30552427811719,0.5998911581202118,0.3245791064537626,1,1003,189,TPU,
6062,33.32113640936607,0.1586088970848795,0.6351740601342193,1,1296,106,TPU,
1947,33.33685755259054,3.414393338951866,1.4542884132915186,2,1502,471,TPU,
6247,33.35505298794636,0.5224351206181329,1.2033519093192293,1,1094,236,GPU,
4440,33.35920463996365,0.7183759032317542,0.3733072194219057,2,1096,318,GPU,
9650,33.370899998554016,0.46987183794178516,1.1909271927144391,2,290,496,NPU,
7383,33.38008613118589,3.054894293640292,1.4363832454586267,1,1407,384,TPU,
3567,33.38707885457938,1.2860716651131092,0.9230577938482318,1,303,280,TPU,
5785,33.39042194498789,1.0690776676018074,0.8609554245918056,2,944,274,GPU,
2028,33.40168770030122,1.8892439375675054,0.31188029574811055,2,938,353,GPU,
8646,33.402307277587525,1.130310915610265,1.4329374893843214,1,331,332,TPU,
8414,33.402414102216454,0.2702161778306234,0.45257372658106254,2,795,497,NPU,
5958,33.40807795096928,0.6458731089465373,1.297777622593758,2,870,233,TPU,
1578,33.40977016881652,1.1834127979930482,1.1626291061262095,1,256,409,GPU,
2309,33.40992439727356,0.33303243126220944,0.4691705812936281,2,381,417,GPU,
9477,33.415324010712204,1.2373081836461457,1.1813910391470972,2,1088,482,TPU,
2050,33.41852033819703,2.2534198162784267,0.8503928771099106,2,1039,110,TPU,
230,33.42614511202429,2.7114178608794215,1.5466400967527127,1,1413,283,GPU,
6142,33.44347953330315,1.8265373013526918,1.5784297446382993,1,1120,486,NPU,
3908,33.44379466516414,1.321558903898164,1.2937513290883431,2,853,469,GPU,
4653,33.44390907524054,1.3257085854295345,1.1806062068492325,2,299,257,GPU,
4557,33.4465863893902,1.7480886247771383,1.3385860849887696,1,1519,203,NPU,
7949,33.45360623593337,1.6244943110058827,0.8660333247081083,2,671,238,TPU,
9488,33.46566524386985,1.0237016320335997,0.7246214587920815,1,889,392,TPU,
2444,33.486125603026984,0.8011795248882523,1.063847925222323,2,449,297,TPU,
1794,33.48679934315548,0.5470979877842268,1.0214414802136726,2,989,369,NPU,
1553,33.48980137245967,3.044909177731848,0.3541485281740181,2,813,399,GPU,
5500,33.49170675327347,1.321244533485756,1.578117863346763,2,1116,273,GPU,
1811,33.495170986088475,1.10797509776579,0.5451093702310126,1,1488,362,NPU,
7727,33.49637932141537,3.0259536222016608,0.6645173780618636,1,292,225,GPU,
7481,33.500107113933744,0.13565323844745852,0.9543327744408532,2,290,420,NPU,
5037,33.50788976763127,3.170747010663937,0.3559709628886,2,1510,297,TPU,
204,33.528931503684575,0.08018901823455638,0.6609488647252357,2,906,257,TPU,
8281,33.53973147752989,1.4665180354952507,1.3405424983019103,1,1411,341,TPU,
2901,33.547554795586585,1.8750447485574717,1.51915382710199,1,798,345,NPU,
6511,33.57573983132161,0.8058666234305089,1.3223283362024638,1,733,288,NPU,
5118,33.58822955239626,0.0678083557732676,1.551368642836271,2,308,377,TPU,
1712,33.59106729747836,0.017783489780515315,1.1095318607086804,2,850,338,NPU,
9261,33.592459672358885,2.872640381240618,0.7837210220333872,1,1441,145,NPU,
6468,33.597492148293455,0.4404182657881747,0.48978704059388506,2,1106,237,TPU,
6400,33.609236279658425,0.51931875890286,1.0312731714837229,2,248,490,GPU,
1912,33.6101897362043,0.01962495760216104,1.4248112044180814,2,1046,139,TPU,
7213,33.630147592890715,1.3529117277526164,0.6085931667663738,2,1483,205,GPU,
9430,33.634989303821655,2.7877363088482663,0.636306717925679,1,318,304,TPU,
3383,33.63765081318297,0.11276591073860906,1.5630927461259667,2,429,216,GPU,
7021,33.65708815562368,1.6773584467924139,0.37648697833550954,2,863,462,GPU,
2944,33.67716420342661,2.1296156084616014,1.095873324910739,2,498,483,NPU,
9572,33.6831246498925,2.0494793467762777,0.542259398582847,2,1137,116,TPU,
5791,33.68826224717396,1.291401826535978,1.1927492705822416,1,1486,343,NPU,
2642,33.694309243036685,2.393417183693961,1.1507746076920369,1,674,271,NPU,
6817,33.70123118784728,0.025264068104337886,1.4841763653132065,2,704,179,NPU,
6478,33.72646140175558,0.5036746404322658,1.0132234150374249,2,245,124,GPU,
3418,33.729793523619,1.339111129093462,1.2416585445899204,1,259,130,NPU,
2171,33.73173177423003,2.6760150316519873,1.5257243909146867,1,807,337,TPU,
4552,33.73751783086089,0.737342784739195,0.9309945621897685,1,1460,353,GPU,
5463,33.742823538048626,1.8054081675522833,1.3307214632875541,2,457,309,TPU,
2659,33.755596622006934,1.7886958245927345,0.8305070803607274,1,1202,195,GPU,
8919,33.761437815494,2.3600865071872232,0.6641375476824493,2,1276,115,NPU,
1655,33.76153600278156,0.47472894516727404,0.524960695064385,2,603,111,NPU,
5314,33.79728691674745,3.8825522583981757,0.5962311609226207,1,856,484,TPU,
8550,33.80489111673815,0.3067024015235039,1.155386228401921,1,1433,286,TPU,
529,33.81850114504833,0.7621266216879637,1.2822818571619417,1,1246,173,NPU,
